UID,Item,Type,Sub-type,Slots,Vendor Price,Market Price,Max,Current,Notes
480c2c28-1da8-480c-b936-42b1e9b4d739,Maska-1SCh face shield (Killa) (1SCh FS),Gear,,2,"54,436","157,501",,0,
f84a1bfa-5fdc-4403-bf3e-ccec77f62195,"""Altyn"" face shield (Altyn FS)",Gear,,2,"26,945","31,471",,0,
84524b40-b713-45fa-9bf2-f62033f49f33,Kiver face shield (Kiver FS),Gear,,2,"12,435","18,963",,0,
57d44fc6-ce7b-427c-9a74-9145343d5859,Nippers (Nippers),Barter,Tools,1,"10,710","10,786",99,1,"3 trade for a CMS kit with Jaeger
Keep 1 for crafting."
422d4b1f-a801-4d40-bfed-d4a31364382e,Portable cabin key (Cabin),Keys,Mechanical Key,1,"3,591","11,275",1,1,
7cc86ff9-0b71-44b7-8a89-d9cec4aadb4b,Adrenaline injector (Adrenaline),Meds,Injectors,1,"19,820","19,615",0,0,Profitable.
5be893d3-6c4a-4189-bce4-05b049afc48a,SJ6 TGLabs combat stimulant injector (SJ6),Meds,Injectors,1,"17,609","60,907",0,1,For running like hell
cbc6cab1-ec61-49b2-8e3c-82eb4ce35f77,CMS surgical kit (CMS),Meds,Injury treatment,2,"22,680","26,797",6,0,
f24764fb-00b8-4cab-af32-29c134fcb1c0,Golden Star balm (GoldenStar),Meds,,1,"18,200","93,126",0,0,Profitable.
4fa3994d-8255-4be7-a8b7-c80d141289fb,Vaseline balm (Vaseline),Meds,Injury treatment,1,"9,352","26,341",0,0,
20e89468-f9c4-4e42-858e-c569557435cf,Grizzly medical kit (Grizzly),Meds,Medkits,4,"22,076","38,783",0,0,
c38a1c43-3ed6-4351-9fe7-09630df32972,Power substation utility cabin key (Power),Keys,Mechanical Key,1,"6,300","15,330",1,1,
dc2c8efc-482d-49be-9c9e-d749b4fd2dcf,IFAK individual first aid kit (IFAK),Meds,Medkits,1,"14,971","18,718",0,0,Stops heavy and light bleeding
aed566f6-dc68-4263-a933-061c645098fc,Salewa first aid kit (Salewa),Meds,Medkits,2,"11,884","24,717",0,0,
036ff8d8-9b14-4633-bdd6-94c5f3f89ea9,Car first aid kit (Car),Meds,Medkits,2,"5,821","12,865",0,0,
00e82880-064b-484c-9ebe-09befbfa4988,Morphine injector (Morphine),Meds,Injectors,1,"15,942","17,902",99,0,Grind ill effects
11466d41-3d86-4ab5-a9f4-13bc733ad0ce,Augmentin antibiotic pills (Augmentin),Meds,Pills,1,"8,671","17,848",3,0,Antibiotic
f591d0d2-1926-46a2-9924-a32610e202ca,Bottle of Tarkovskaya vodka (Vodka),Provisions,Drinks,2,"15,750","25,444",10,9,10 need to be found in raid or crafted for the quest Booze
1cc437b2-f5c3-47a4-8b53-6b61f9ab8334,Jar of DevilDog mayo (Mayo),Provisions,Food,1,"9,450","10,417",0,0,"Bad balance of food and drink, but could be shot at end of raid for EXP."
ed7ee2cb-19d6-479e-9f96-2cfbb1f0707c,Can of Hot Rod energy drink (Hot Rod),Provisions,Drinks,1,"2,669","10,685",0,0,Okay balance of food and drink.  Shoot it for EXP.
d7bcfca7-6dca-455d-bf0a-472df37a900f,Can of TarCola soda (TarCola),Provisions,Drinks,1,"2,507","20,180",0,0,
4975d76e-6e1a-46d1-8948-b5cc2d12188a,Can of Max Energy energy drink (MaxEnergy),Provisions,Drinks,1,"1,848","15,517",0,0,Okay balance of food and drink.  Shoot it for EXP.
cba03631-280d-4291-8f46-fe623b6f3e09,Hand drill (Hand drill),Barter,Tools,6,"37,800","37,535",0,0,1 needs to be obtained for the stash level 2
2fa0f9fc-fb8f-48a8-8510-1992cf5d20b1,Bottle of Dan Jackiel whiskey (Whiskey),Provisions,Drinks,2,"31,500","51,484",10,3,10 need to be found in raid or crafted for the quest Booze
422e6757-cca2-4420-a432-9d477f70d88b,Pack of Vita juice (Vita),Provisions,Drinks,2,"1,134","10,935",0,0,
6cb90d05-650c-498a-ab34-5b01abb4d145,Pack of Apple juice (Apple),Provisions,,2,"2,156","8,770",,0,
8cb829b2-2a5d-43c2-a86d-a372ed8d917f,Insulating tape (Tape),Barter,Building materials,1,"1,272","11,322",3,3,3 needed for Dorm room 303 key from Therapist
216c5de3-d269-4ebc-b75c-92aa42ae2f55,Can of Ice Green tea (IceGreen),Provisions,Drinks,1,"1,530","8,934",0,0,Not a good enough balance of properties.
5ac169da-2e28-4024-bd2b-3c33bdd293a1,Pack of Russian Army pineapple juice (Pineapple),Provisions,Drinks,2,"1,345","10,240",0,0,Not a good enough balance of properties.
d43e286e-2165-40f3-a036-63cfca09b4d7,0.6 liter water bottle (Water),Provisions,Drinks,2,"1,544","14,164",2,2,2 need to be used for the quest The Survivalist Path - Thrifty
28c21a25-ae3d-445f-b3d4-c7bd140d1855,Zagustin hemostatic drug injector (Zagustin),Meds,Injectors,1,"21,130","40,597",0,1,Stop bleeding
d6f4d0af-9906-43b4-a5be-897eb9211c79,MRE ration pack (MRE),Provisions,Food,2,"2,558","14,653",0,0,
a3cb95b9-addd-496e-8fcf-971e085fa19a,Can of squash spread (Squash),Provisions,Food,1,"3,886","17,548",0,0,Not a good enough balance of properties.
e434d99a-7a6d-464b-9f0c-650faa68dc8f,Can of green peas (Peas),Provisions,Food,1,"4,095","12,099",0,0,
8a1bb9dd-f6e3-4890-965f-6910f5bbb5d7,Military COFDM wireless Signal Transmitter (SG-C10),Barter,,2,"91,665","94,044",,0,
9a23b9b6-4c65-416c-b031-015822d42165,Pumping station back door key (Pump Back),Keys,Mechanical Key,1,"3,231","4,304",1,1,This is an optional location for the quest Sanitary Standards - Part 1
01ade022-b0a8-4fb7-8ff9-553cfd7e61f8,Can of humpback salmon (Humpback),Provisions,Food,1,"1,846","11,937",0,0,Trade for a Car medkit with therapist.
7c65a467-b960-4139-816b-aa07eaae05f9,Emelya rye croutons (Emelya),Provisions,Food,1,188,"13,150",2,0,Makes you too thirsty.
67f383be-d8dd-415c-8b2d-337e98e67f8c,Pack of sugar (Sugar),Provisions,Food,1,"10,388","59,724",99,0,Required for moonshine
e537d6b4-2964-4a3d-bef2-9e3298ad3272,Slickers chocolate bar (Slickers),Provisions,Food,1,"1,427","9,896",0,0,Not a good enough balance of properties.
cb021f9d-4c11-4a7b-af23-8b6bc886c5b1,SAS drive (SAS),Barter,Info items,1,403,"39,856",0,0,Very profitable.
f0d412b4-b4e5-42a2-8efd-084e46d2e7f1,Alyonka chocolate bar (Alyonka),Provisions,Food,1,"4,084","32,755",0,0,2 trade for sugar
4c82de8e-8b09-41b8-beed-dfb17ad94fa2,Army crackers (Crackers),Provisions,Food,1,"1,513","13,391",0,0,
04b8f060-9afd-424d-812b-e9b1c00a407f,Dogtag case (Dogtags),Containers,Container,1,"195,300","334,773",,0,
877a4da9-c1e4-4032-ba5b-26f7c736c83b,Simple wallet (Wallet),Containers,Container,1,"6,641","16,360",5,0,Good for saving space.
b9eb01ad-7ab5-43c5-a81c-2c6e40f54bdf,Mr. Holodilnick thermal bag (Holodilnick),Containers,Container,9,"214,200","340,000",,0,
74688e96-62f0-45d8-b951-7f5235d0bbe8,LShZ-2DTM face shield (LShZ-2DTM FS),Gear,Headgear mods,2,"17,980","45,922",0,0,
adab4fd3-2389-4c44-b20a-70fb4bc8bae6,Weapon case (Weapons),Containers,Container,10,"550,977","874,566",,0,
29b000d8-8f6e-4466-9afc-67aedae7f0fa,Rechargeable battery (RBattery),Barter,Energy elements,1,"10,732","10,578",3,3,3 need to be found in raid for the quest Signal - Part 2
fcb0f675-890e-49d9-a3b9-535cd7b491e8,Slim diary (SDiary),Barter,Info items,1,311,"30,475",2,2,2 need to be obtained for the Library
48739ac3-f4e2-4779-a0de-bec4c673f04f,Diary (Diary),Barter,Info items,2,254,"27,388",2,2,2 need to be obtained for the Library
478ccded-f547-4d36-8787-87f53d95836d,Phase control relay (Relay),Barter,Electronics,1,"5,985","12,782",5,5,5 need to be obtained for the bitcoin farm level 2
a0bf67cf-6c0b-4344-b740-9c2ef9043a37,Flat screwdriver (Long) (L&F scdr.),Barter,Tools,2,"20,790","20,982",1,1,6 needed for trading at LL4
63efd1cb-922b-4142-a928-e8472dc08c76,Pistol case (Pistols),Containers,Container,4,"6,600","202,949",,0,
090b69eb-01e2-44e6-8479-73398606c653,Radiator helix (Helix),Barter,Electronics,1,"9,135","16,349",8,8,"8 need to be obtained for the Heating level 3.
Profitable."
fa376084-836a-4136-bc21-55830ba3a302,Pumping station front door key (Pump Frnt),Keys,Mechanical Key,1,"3,321","4,553",1,1,
32a27784-a21d-46d6-866e-44d377020bee,Can of condensed milk (Cond. milk),Provisions,Food,1,"15,714","15,815",0,0,Good for grinding thirst.
55ef7994-a893-47c7-b578-1f285e545b2c,Radar station commandant room key (Radar),Keys,Info items,1,"27,090","496,811",1,1,
d4aaf599-4188-4c6e-9264-1e0f1609c967,Old firesteel (Firesteel),Barter,Valuables,1,"39,943","39,533",1,1,1 needs to be found in raid for the quest Collector
6a242801-43d3-454b-ad01-56f452b554a1,Can of Majaica coffee beans (Majaica),Barter,Others,1,"9,436","21,908",3,3,3 need to be obtained for the Nutrition Unit level 3
2ba0c1d8-79d1-44b9-87c4-bd525a913d45,Gold skull ring (Skull),Barter,Valuables,1,"34,650","45,803",6,3,6 need to be obtained for the Scav Case
7279cd72-723c-45f7-84b0-70ac524672cc,RB-AK key (RB-AK),Keys,Mechanical Key,1,"27,090","48,416",1,0,
a6d02924-76b6-4148-9b0b-0f4d6fa51afb,Broken LCD (BrokenLCD),Barter,Electronics,2,"13,545","16,683",99,5,4 needed for weapon case at Mechanic LL3
e7aa5222-213f-456a-bc06-f8f40ad979b9,Battered antique book (Book),Barter,Valuables,2,"39,708","39,541",1,1,1 needs to be found in raid for the quest Collector
e2d0d6ff-90f3-4991-a4bb-9df79e829529,Golden 1GPhone smartphone (1GPhone),Barter,Electronics,1,"28,123","28,403",1,1,1 needs to be found in raid for the quest Collector
666c540d-7931-4d76-a3bf-f47284a3949e,RB-AM key (RB-AM),Keys,Mechanical Key,1,"28,350","56,150",1,0,
ef03bd7f-3b02-4bc5-9a9c-a7bb51bdbaa0,Gas mask air filter (Filter),Barter,Others,2,"6,325","22,857",5,5,5 need to be obtained for the air filtering unit
ed46df17-27ae-4362-80d4-52895f6a498b,Rye croutons (Croutons),Provisions,Food,1,315,"28,503",0,0,
02bd4a85-aed7-4e96-95b7-9095dd9c250c,Bottle of hydrogen peroxide (H2O2),Barter,Medical supplies,1,"7,666","10,159",10,10,10 trade for Key tool with Therapist
c8f6ab75-7cbf-4e82-b0fe-46ec1a15c382,Antique teapot (Teapot),Barter,Valuables,2,"29,547","30,991",3,3,3 need to be found in raid for the quest Living High is Not a Crime - Part 2
8860ffed-fa13-4e8d-8470-72bcaf88ad38,Pliers Elite (Elite),Barter,Tools,1,"18,270","21,827",5,3,
24110968-b66b-46d9-861a-ba9c976332b1,Portable defibrillator (Defibrillator),Barter,,1,"141,498","171,695",6,0,"1 needs to be found in raid or crafted for the quest Ambulance
5 need to be found in raid or crafted for the quest Crisis"
649f5823-ed7f-4010-95c2-3954967c62a9,Pack of screws (Screws),Barter,Building materials,1,"1,978","8,432",5,5,5 need to be obtained for the lavatory level 2
cf20fa8b-8754-4aed-be69-5aa81e0fd2a0,Silicone tube (Tube),Barter,Building materials,1,"11,907","13,743",4,4,"4 need to be obtained for the booze generator level 1.  
Profitable."
269a09fa-de52-4a58-88ab-deb198a25529,#FireKlean gun lube (#FireKlean),Barter,Flammable materials,1,"22,950","25,372",1,1,1 needs to be found in raid for the quest Collector
84604d50-346e-4685-8f25-29369613c1c9,Surv12 field surgical kit (Surv12),Meds,Injury treatment,3,"45,360","46,137",0,0,
3b50f114-1d10-4070-83f2-df2d01f423f4,Pack of Grand juice (Grand),Provisions,Drinks,2,"2,150","9,477",0,0,
cc00b56a-5359-4244-a09a-378b1decbb75,Xenomorph sealing foam (Xeno),Barter,Building materials,3,"21,280","24,433",3,3,3 need to be obtained for the Lavatory level 3
f292e3a9-7800-4fc2-bda0-6d43aa112271,SJ1 TGLabs combat stimulant injector (SJ1),Meds,Injectors,1,"22,613","37,377",0,1,
591b353f-4dc4-4fe4-a28d-a2ce7fa33250,RB-AO key (RB-AO),Keys,Mechanical Key,1,"37,800","44,247",1,0,
4513e42d-ae28-4f39-b3db-11b693077e0e,Ortodontox toothpaste (Ortodontox),Barter,Household materials,1,"3,402","8,306",0,0,Trades for one nice body armor but simply not worth it.
60036b01-88aa-4653-955c-24e303188e62,Can of beef stew (Large) (Tushonka),Provisions,Food,1,"5,288","14,078",2,0,Not bad for provisions.  Great for sale.
45c47deb-6595-4cb5-91d6-102dea6dcd43,Can of herring (Herring),Provisions,Food,1,"1,857","17,468",0,0,
4eb3123e-cf57-4e1d-8ed4-d72d55ceecab,Classic matches (Matches),Barter,Flammable materials,1,"1,273","13,831",0,3,5 needed to trade for fuel with Jaeger.
e7e7644d-6e36-4076-831e-7adcb2cd1736,Can of beef stew (Small) (Tushonka),Provisions,Food,1,"7,089","10,994",0,0,15 need to be found in raid or crafted for the quest General Wares
508d41f2-2cb2-413e-a278-2cfef4eaa9ac,Virtex programmable processor (Virtex),Barter,Electronics,1,"75,600","80,123",99,0,Needed to craft FLIR
8a6150f2-568a-4816-9976-872d9b4962d8,RB-BK marked key (RB-BK mrk.),Keys,Mechanical Key,1,"37,800","318,205",1,0,
eb8df6a6-b075-4c7f-b3dd-83730f05eb22,Vulkan-5 face shield (Vulkan-5 FS),Gear,Headgear mods,2,"33,678","41,706",0,0,Can't be traded on market.
58553b5c-a917-401c-b168-368da57d5256,"Gunpowder ""Eagle"" (Eagle)",Barter,Flammable materials,2,"20,160","34,897",0,5,2 plus 2 thermite needed to trade for Ammo Case at Mechanic LL1.
14ad3253-2234-455f-ab6c-9543aa1953ab,RB-GN key (RB-GN),Keys,Mechanical Key,1,"31,500","44,519",1,1,
77350eba-09a3-48bd-b0fb-ae27c0cdee63,Malboro Cigarettes (Malboro),Barter,Others,1,"1,392","11,971",0,4,5 need to be found in raid for the quest Bad habit; KEEP ALL OF THESE FOR SV98s
fe3c21b1-25ce-4ab0-9767-74bf17c3c89e,WD-40 (100ml) (WD-40),Barter,Flammable materials,1,"4,384","7,172",1,1,1 needs to be found in raid or crafted for the quest Spa Tour - Part 3
6af1c257-a3ac-426a-8f4f-90dfaefd5a78,Fuel conditioner (FCond),Barter,Flammable materials,2,"38,181","43,287",4,4,4 need to be found in raid for the quest The Blood of War - Part 2
78a23d00-329f-4ac1-aa24-51ac15a93e20,Apollo Soyuz cigarettes (Apollo),Barter,Others,1,"1,575","8,172",99,0,KEEP ALL OF THESE FOR SV98s.
4416489c-3163-4265-beef-1c8df3dd68ee,RB-KORL key (RB-KORL),Keys,Mechanical Key,1,"25,200","51,048",1,0,
30e33418-3f30-405f-aad9-c6dee1189ddb,RB-KPRL key (RB-KPRL),Keys,Mechanical Key,1,"32,760","250,739",1,0,
df3de733-b439-4f1e-8320-63b5cb109179,Power supply unit (PSU),Barter,Electronics,4,"5,000","39,830",10,11,10 need to be obtained for the Bitcoin Farm level 1
d360967f-ca12-4ed8-99b5-bdc0922be0ae,Pile of meds (Meds),Barter,Medical supplies,1,"4,095","12,598",20,20,"20 need to be found in raid for the quest Crisis.
7 needed to trade Therapist LL2 for Dorm 206 key."
b02f4698-f57d-44e6-8ccb-e786a526a456,Golden rooster (Rooster),Barter,Valuables,4,"57,057","57,195",1,1,1 needs to be found in raid for the quest Collector
91376e89-35ad-41ce-b282-38b24761a7f2,ZSh-1-2M face shield (ZSh-1-2M FS),Gear,Headgear mods,2,"10,758","23,265",0,0,
90e51404-e9c2-4821-abe2-07cadf6bbfe7,Phased array element (AESA),Barter,,4,"104,580","109,439",4,1,4 need to be obtained for the Solar Power
793065c9-c8e6-4486-8cf2-5d2becc57058,RB-KSM key (RB-KSM),Keys,Mechanical Key,1,"31,500","550,469",1,0,This is a mandatory quest location for the quest Disease History.
74551dd8-7817-4eb3-988b-3d1bb7b6ad33,RB-MP11 key (RB-MP11),Keys,Mechanical Key,1,"47,880","63,166",1,0,
0e8eb783-df57-4731-9640-0b7829dae7f4,Aquamari water bottle with filter (Aquamari),Provisions,Drinks,2,"5,418","24,008",99,8,4 plus 10 sugars can be traded with Jaeger for a FLIR.
83b1e027-9ab8-493b-aad2-6df4b1dc531d,RB-MP12 key (RB-MP12),Keys,Mechanical Key,1,"26,460","38,974",1,0,
93da40d6-cbb2-4030-aed9-145fcef8b8c0,Damaged hard drive (HDD),Barter,Electronics,2,"4,719","14,238",4,4,4 need to be obtained for the Intelligence Center level 2
5b9f9704-4d6d-4c4b-b627-2dc4e8cbff52,Printed circuit board (PCB),Barter,Electronics,1,"8,032","13,250",3,3,"3 need to be found in raid or crafted for the quest Signal - Part 2.
Profitable."
487f7d84-50f0-48e1-85cf-e5323e36cc38,"Gunpowder ""Kite"" (Kite)",Barter,Flammable materials,2,"8,820","18,570",3,3,3 need to be obtained for the quest Health Care Privacy - Part 5
96320710-58d0-4135-816b-c29446c96dce,Electric drill (EDrill),Barter,Electronics,4,"20,754","28,580",2,1,"1 needs to be obtained for the Lavatory level 2
2 need to be obtained for the Workbench level 2"
57a24076-8fb1-4783-81c9-8269aaf7d748,WD-40 (400ml) (WD-40),Barter,Flammable materials,2,"10,874","14,293",0,0,Decent sale value.
ced612bd-bb94-49ce-9748-c7ea6677121e,Schaman shampoo (Shampoo),Barter,Household materials,2,"4,410","21,816",0,2,Some trade items
ae00e4bd-9155-44c5-b585-84b169f36cda,RB-MP13 key (RB-MP13),Keys,Mechanical Key,1,"42,840","59,720",1,0,
e1a742be-f33d-4394-a836-eb6403f22dd8,Military gyrotachometer (MGT),Barter,,2,"39,060","38,885",0,1,2 needed to craft FLIR.
5d43d553-8e3b-4ca6-8d6d-2b3ff3f3eeaa,Metal fuel tank (Fuel),Barter,Flammable materials,6,"30,240","165,267",4,0,
97a20526-1234-4ea3-8e3d-8a77e6e249be,Antique vase (Vase),Barter,Valuables,4,"42,714","42,600",2,2,2 need to be found in raid for the quest Living High is Not a Crime - Part 2
ab1d0e22-d6b7-4e25-b388-558749b916b6,RB-MP21 key (RB-MP21),Keys,Mechanical Key,1,"40,950","62,558",1,0,
2ec4162b-d64d-4212-8779-c7919b6bcf86,Pack of milk (Milk),Provisions,Drinks,2,"2,994","15,329",0,0,
c22766d5-d8ae-4b54-aafd-48f651a05284,Iskra ration pack (Iskra),Provisions,Food,2,"4,636","16,173",3,0,Better than MRE.
11356f57-cd6d-4f3a-9f7b-7bb7e4514200,Working LCD (LCD),Barter,Electronics,2,"23,940","35,036",2,2,2 need to be obtained for the Security level 3
6b1d631a-7b90-4c32-bb1d-2887579603e4,Weapon parts (WParts),Barter,Others,2,"8,971","15,119",3,3,3 need to be obtained for the Workbench level 2
9ddc82ba-354d-4e6d-982b-1006fdde0cc7,Iridium military thermal vision module (Iridium),Barter,Electronics,1,"51,156","57,250",2,1,2 required to craft FLIR.
0db72fa6-6e7a-4259-835b-558a9f9d92ac,PAID AntiRoach spray (PAID),Barter,Household materials,2,"3,712","25,794",0,0,Mostly useless
c1e876ab-e0ef-4305-b392-6c72b751aac7,UHF RFID Reader (RFIDR),Barter,Electronics,1,"30,240","188,211",6,3,"1 needs to be found in raid or crafted for the quest Import
5 need to be found in raid or crafted for the quest Special Equipment"
d767941f-1ed9-48df-b8a9-ac3e1f5ec08a,Tech manual (Manual),Barter,Others,2,17,"14,382",5,3,5 need to be obtained for the Library
a7d2c75d-0c6e-4cdf-b776-645c54804373,RB-MP22 key (RB-MP22),Keys,Mechanical Key,1,"43,470","64,476",1,0,
df1b9512-457f-43b2-ba39-d6d1d564c705,Light bulb (Bulb),Barter,Electronics,1,"5,985","11,302",0,0,14 need to be found for the illumination level 2; 5 trade for some neat handguns at Mechanic LL2
9bdcde08-dc85-4133-a4a1-223a1af49a40,RB-OB key (RB-OB),Keys,Mechanical Key,1,"31,500","182,196",1,0,
93bc90cc-99a2-4fc0-bd63-9d60f07181cf,Pack of oat flakes (Oatflakes),Provisions,Food,2,"3,508","14,605",0,0,Not bad for provisions.
0fa34328-b4a7-49d6-8254-8c14ba1642d3,RB-OP key (RB-OP),Keys,Mechanical Key,1,"25,200","41,968",1,0,
02d66dd2-252d-4f70-8ad8-53afb7cfa1aa,RB-ORB1 key (RB-ORB1),Keys,Mechanical Key,1,"30,870","227,337",1,0,
81b0a410-9d53-42ad-95ed-cd915d009f53,Spark plug (SPlug),Barter,Electronics,1,"6,923","10,435",0,0,8 need to be found in raid or crafted for the quest Car repair
b0b586cc-e560-43d9-a478-dfb151098939,Toolset (Toolset),Barter,Tools,4,"19,530","31,675",5,3,"2 need to be obtained for the quest Farming - Part 1
2 need to be obtained for the Water Collector level 2
3 need to be obtained for the Workbench level 2
1 needs to be obtained for the Lavatory level 3"
8248e222-1197-4347-adf0-6b0f11b6c277,Wilston cigarettes (Wilston),Barter,Others,1,"5,030","6,369",5,2,5 need to be found in raid for the quest Bad habit
f159cf91-480e-4f50-aab6-badb0850af5b,Horse figurine (Horse),Barter,Valuables,2,"7,212","14,506",3,3,"2 need to be found in raid for the quest Living High is Not a Crime - Part 1, 1 needs to be obtained for the Library"
31577296-5fd3-4926-b373-c8f2ff2d4962,eTG-change regenerative stimulant injector (eTG-c),Meds,Injectors,1,"23,833","96,186",0,1,
5b0173d4-7a29-4c0c-a30e-bc7611553db6,RB-ORB2 key (RB-ORB2),Keys,Mechanical Key,1,"32,760","158,816",1,1,Key for a lock on Reserve; Required for the quest Inventory Check from Ragman
9379a547-681c-4a1c-bab0-ec11195a83de,Ox bleach (Bleach),Barter,Household materials,2,"3,772","11,158",2,2,2 need to be found in raid or crafted for the quest Spa Tour - Part 3
8d6f3f73-528d-4340-b6f9-cff161a466e2,RB-ORB3 key (RB-ORB3),Keys,Mechanical Key,1,"48,510","471,313",1,0,
f87c0159-3cef-4eff-9ffa-6917b3fb738a,Can of sprats (Sprats),Provisions,Food,1,"6,300","12,858",99,1,1 needs to be found in raid for the quest Collector
